Solar,Wind
0.0,0.1407420310050514
0.0,0.1527608430587005
0.0,0.1675666260233408
0.0,0.182350635777739
0.0,0.1880987632816582
0.0168755880656812,0.1822635429367706
0.0840440707803441,0.1756662602334088
0.1704252283971226,0.1668698832955931
0.2469117066804261,0.158378331301167
0.2872492184417398,0.1705931022469952
0.2762922269098856,0.1875979794460895
0.210914499043919,0.1956540672356732
0.1068989589340456,0.1949355512976833
0.0196072480043706,0.1954145619230099
3.0351777096549003e-05,0.1947831388259885
0.0,0.1975047901062532
0.0,0.2053431457934157
0.0,0.2050600940602682
0.0,0.2110041804563664
0.0,0.2118097892353248
0.0,0.2091099111653022
0.0,0.2038625674969517
0.0,0.1942605817801776
0.0,0.1866399581954363
0.0,0.1813272948963595
0.0,0.1690907507402891
0.0,0.1543502874063752
0.0,0.1547204319804912
0.0,0.1529785751611217
0.010896287977661,0.1487110259536666
0.0558776216347467,0.1382163386169657
0.1123015752572313,0.1331649538407943
0.154247731204662,0.1371276781048598
0.1740067380945154,0.1408726702665041
0.161046529274289,0.1411339487894095
0.1216195708258718,0.1365615746385647
0.0655901903056423,0.1311618184985194
0.0141439281269918,0.1324899843232886
6.0703554193098006e-05,0.1307045810834349
0.0,0.1361043372234802
0.0,0.1424403414039366
0.0,0.1517157289670789
0.0,0.1565711548510712
0.0,0.1581605991987458
0.0,0.159488765023515
0.0,0.1565493816408291
0.0,0.1520205539104685
0.0,0.1429846716599895
0.0,0.1443999303257272
0.0,0.1416782790454624
0.0,0.1467078906113917
0.0,0.1465990245601811
0.0,0.1568106601637345
0.0134458372537712,0.1613612611043372
0.0692324035572282,0.1668045636648667
0.1343673172064224,0.1711374325030482
0.1947977054056515,0.1743380944086396
0.2223267672322214,0.1732712071067758
0.2162260600358151,0.1644312837484758
0.1724587974625914,0.1537188643093537
0.0947582480954259,0.1561139174359867
0.0230673505933772,0.1752961156592928
9.105533128964702e-05,0.2177321024211809
0.0,0.2611914300644486
0.0,0.2948528130987632
0.0,0.3361565929280613
0.0,0.3662036230621843
0.0,0.3768942692910643
0.0,0.3985368402717296
0.0,0.4327643267723393
0.0,0.4570414561923009
0.0,0.4787711200139348
0.0,0.5093189339836265
0.0,0.5306566800209023
0.0,0.5472478662253962
0.0,0.5713943563839052
3.0351777096549003e-05,0.5786666086047727
0.0183628251434121,0.5787972478662254
0.085470604303882,0.5725483365267375
0.1692111573132607,0.5504267549207456
0.2426624578869092,0.5181153109214423
0.2604182474883904,0.4984541020728096
0.2222964154551249,0.4692997735586134
0.1438674234376422,0.4516417000522557
0.0629495856982426,0.4342231318585612
